subj,exp_id,ses_id,stim,timestamp,x,y,duration,sacc_amplitude,sacc_dur
P07,1,1,tsq02,1.954849,1335.174000,707.110425,0.394358,804.498416,0.082050
P07,1,1,tsq02,2.431257,538.692267,820.400100,0.295807,502.117852,0.049306
P07,1,1,tsq02,2.776370,404.370327,336.582000,0.180757,0.000000,0.049306
P07,1,1,tsq03,0.049404,550.012800,350.087400,0.016642,396.191066,0.032619
P07,1,1,tsq03,0.098665,235.404800,109.278000,0.558657,544.979227,0.049098
P07,1,1,tsq03,0.706420,591.039600,522.226238,0.262807,367.031331,0.032902
P07,1,1,tsq03,1.002129,578.033876,155.425407,0.476469,563.027380,0.032908
P07,1,1,tsq03,1.511506,1141.010833,162.960403,1.002170,724.693499,0.082049
P07,1,1,tsq03,2.595725,418.122041,111.848152,0.476419,592.001001,0.065649
P07,1,1,tsq03,3.137793,898.746906,457.485135,1.889249,150.042281,0.032912
P07,1,1,tsq03,5.059954,986.752800,579.007350,0.197118,406.301735,0.049303
P07,1,1,tsq03,5.306375,584.396921,635.494925,0.870639,391.437354,0.016465
P07,1,1,tsq03,6.193479,967.273788,554.079282,2.513538,669.442919,0.032909
P07,1,1,tsq03,8.739926,297.924852,565.296387,0.509233,471.613077,0.049239
P07,1,1,tsq03,9.298398,767.516359,521.676310,0.476435,343.842160,0.049245
P07,1,1,tsq03,9.824078,766.960000,177.834600,0.312198,397.621790,0.032858
P07,1,1,tsq03,10.169134,978.854400,514.292400,0.098549,170.233667,0.016522
P07,1,1,tsq03,10.284205,1129.870400,592.865100,0.887049,159.444491,0.032845
P07,1,1,tsq03,11.204099,996.447101,505.568083,1.462156,332.158000,0.032841
P07,1,1,tsq03,12.699096,1316.546743,594.253800,0.115167,347.955711,0.049085
P07,1,1,tsq03,12.863348,1010.618400,428.479779,0.919939,177.145444,0.016527
P07,1,1,tsq03,13.799814,1126.320505,562.619747,0.804972,0.000000,0.016527
p08,1,1,tsa01,0.032915,691.794462,420.846923,0.213622,324.143170,0.049253
p08,1,1,tsa01,0.295790,651.845053,99.174979,0.624222,759.209916,0.065778
p08,1,1,tsa01,0.985790,1134.958505,684.837927,2.743465,344.058368,0.065709
p08,1,1,tsa01,3.794964,836.315200,855.683871,0.788518,224.349214,0.032844
p08,1,1,tsa01,4.616326,832.462400,1080.000000,0.788624,1037.045561,0.098527
p08,1,1,tsa01,5.503477,950.134400,49.652100,0.098576,373.806332,0.032961
p08,1,1,tsa01,5.635014,1321.656000,8.386200,0.032786,0.000000,0.032961
p08,1,1,tsa02,0.032893,420.268383,281.383435,0.377865,813.887617,0.246406
p08,1,1,tsa02,0.657164,577.190769,1080.000000,0.854343,793.686515,0.082034
p08,1,1,tsa02,1.593541,508.780800,289.267200,0.016429,0.000000,0.082034
p08,1,1,tsa03,0.049195,1357.699200,604.173600,0.016560,143.079601,0.016415
p08,1,1,tsa03,0.082170,1215.865600,585.332100,0.295640,527.275511,0.049184
p08,1,1,tsa03,0.426994,1033.319351,1080.000000,0.607886,0.000000,0.049184
p08,1,1,tsq01,0.032820,806.755366,646.978003,0.952829,324.290484,0.016576
p08,1,1,tsq01,1.002225,934.041600,348.712128,0.410607,425.629460,0.049299
p08,1,1,tsq01,1.462131,1323.655200,177.359625,0.131357,577.056103,0.065853
p08,1,1,tsq01,1.659341,1198.381751,740.653784,0.607716,429.007786,0.049307
p08,1,1,tsq01,2.316364,769.422094,734.227807,1.462122,667.876844,0.065697
p08,1,1,tsq01,3.844183,524.709760,112.797720,0.246472,398.054821,0.049331
p08,1,1,tsq01,4.139986,914.086400,30.132900,0.098461,48.284458,0.065743
p08,1,1,tsq01,4.304190,885.499529,69.045362,1.199290,706.058282,0.082095
p08,1,1,tsq01,5.585575,782.851918,767.602279,1.757908,359.237731,0.032775
p08,1,1,tsq01,7.376258,960.219927,1080.000000,0.361533,344.834588,0.032780
p08,1,1,tsq01,7.770571,1001.068800,737.593425,0.131437,0.000000,0.032780
p08,1,1,tsq02,0.032742,588.243548,171.049696,0.755809,756.592442,0.065555
p08,1,1,tsq02,0.854106,1307.856549,404.693126,0.575093,355.317240,0.049326
p08,1,1,tsq02,1.478525,991.657670,242.617187,0.755619,524.223761,0.065810
p08,1,1,tsq02,2.299954,467.464533,248.283514,1.034898,439.023193,0.065750
p08,1,1,tsq02,3.400602,906.442560,254.580840,0.164213,825.419178,0.082243
p08,1,1,tsq02,3.647058,906.270000,1080.000000,0.394282,906.978602,0.082011
p08,1,1,tsq02,4.123351,547.340968,247.065347,0.312230,0.000000,0.082011
p08,1,1,tsq03,0.032967,757.209600,360.006660,0.164224,371.379387,0.049354
p08,1,1,tsq03,0.246545,540.521600,58.396050,0.197153,438.373289,0.032805
p08,1,1,tsq03,0.476503,978.823855,66.287455,0.180665,529.369232,0.016420
p08,1,1,tsq03,0.673588,1153.097600,566.147880,0.739334,475.213345,0.082118
p08,1,1,tsq03,1.495040,682.215600,630.162450,0.262902,310.070483,0.016432
p08,1,1,tsq03,1.774374,394.452431,745.644323,0.640745,417.467298,0.032796
p08,1,1,tsq03,2.447915,759.899294,543.833682,0.279257,640.354933,0.065731
p08,1,1,tsq03,2.792903,1400.158656,554.896656,0.821410,672.230882,0.065781
p08,1,1,tsq03,3.680094,728.694528,522.798624,0.410623,593.708274,0.065686
p08,1,1,tsq03,4.156403,1320.660480,568.249992,0.410683,629.052070,0.065931
p08,1,1,tsq03,4.633017,954.848457,1080.000000,0.344756,658.511351,0.082261
p08,1,1,tsq03,5.060034,1261.911429,497.462850,0.459926,60.663299,0.016401
p08,1,1,tsq03,5.536361,1320.134400,514.495800,0.016541,0.000000,0.016401
P09,1,1,tsa01,0.032883,791.268923,455.202554,0.213464,412.000919,0.016381
P09,1,1,tsa01,0.262728,1196.290036,530.718480,1.150124,331.125759,0.032752
P09,1,1,tsa01,1.445604,1006.575077,802.108426,2.447892,272.107561,0.032902
P09,1,1,tsa01,3.926398,764.804457,926.966314,1.379852,237.637611,0.065740
P09,1,1,tsa01,5.371990,583.001472,1080.000000,0.410678,0.000000,0.065740
P09,1,1,tsa02,0.049034,1209.811200,391.807800,0.016606,109.689209,0.016298
P09,1,1,tsa02,0.081938,1304.326841,447.472117,0.476464,497.841334,0.049288
P09,1,1,tsa02,0.607690,1404.704000,935.089200,0.295698,776.818113,0.065773
P09,1,1,tsa02,0.969161,992.880000,276.418286,0.114947,668.522093,0.065678
P09,1,1,tsa02,1.149786,349.401600,95.152355,0.509317,1227.407057,0.098447
P09,1,1,tsa02,1.757550,1572.350769,199.667492,0.213624,1198.047865,0.098643
P09,1,1,tsa02,2.069817,759.741785,1080.000000,0.427157,720.015982,0.065609
P09,1,1,tsa02,2.562583,1459.209600,909.214200,0.016461,49.169289,0.016464
P09,1,1,tsa02,2.595508,1504.915200,927.342000,0.016332,0.000000,0.016464
P09,1,1,tsa03,0.032876,762.781572,412.873386,0.476449,403.281320,0.082078
P09,1,1,tsa03,0.591403,468.884185,136.720985,1.922119,853.277181,0.065744
P09,1,1,tsa03,2.579266,1182.505371,604.510200,0.690009,844.237996,0.082152
P09,1,1,tsa03,3.351427,339.474440,649.639386,2.283498,432.480209,0.065690
P09,1,1,tsa03,5.700615,770.017143,608.747914,0.690005,459.889940,0.049273
P09,1,1,tsa03,6.439893,1222.110316,693.071811,0.312133,742.188831,0.575059
P09,1,1,tsa03,7.327085,498.985600,860.209200,0.049393,259.769726,0.049100
P09,1,1,tsa03,7.425578,637.449728,1080.000000,1.232223,624.242499,0.065650
P09,1,1,tsa03,8.723451,397.161600,503.857385,0.213612,0.000000,0.065650
P09,1,1,tsq01,0.049328,981.083400,448.889175,0.262853,401.033670,0.213462
P09,1,1,tsq01,0.525643,705.387927,740.127927,0.180647,593.512730,0.065827
P09,1,1,tsq01,0.772117,758.217324,148.971082,2.283531,637.976380,0.082175
P09,1,1,tsq01,3.137823,1064.707547,708.504463,1.363419,306.064167,0.032904
P09,1,1,tsq01,4.534146,772.759233,800.381860,1.199198,824.079043,0.082239
P09,1,1,tsq01,5.815583,1595.811429,759.255814,0.229943,423.147617,0.032988
P09,1,1,tsq01,6.078514,1574.575543,336.641400,0.229830,746.843481,0.065785
P09,1,1,tsq01,6.374129,827.739106,333.397694,0.837873,573.572380,0.065571
P09,1,1,tsq01,7.277573,1400.225400,368.678250,0.262945,907.195566,0.082133
P09,1,1,tsq01,7.622651,837.175524,1080.000000,0.607806,600.311259,0.065796
P09,1,1,tsq01,8.296253,946.616400,489.748950,0.131342,0.000000,0.065796
P09,1,1,tsq02,0.049175,597.048671,368.493271,1.724910,472.840161,0.016464
P09,1,1,tsq02,1.790549,1014.606171,146.629457,1.034853,473.201359,0.098647
P09,1,1,tsq02,2.924049,849.944640,590.257800,0.164272,591.420346,0.065757
P09,1,1,tsq02,3.154078,1374.930624,862.595352,0.821395,732.024601,0.082152
P09,1,1,tsq02,4.057625,675.934748,1080.000000,0.377783,578.334659,0.065747
P09,1,1,tsq02,4.501155,740.450560,505.275120,0.246408,325.533971,0.016386
P09,1,1,tsq02,4.763949,478.517290,311.979159,0.805100,691.257189,0.082079
P09,1,1,tsq02,5.651128,1155.676800,450.873000,0.016397,0.000000,0.082079
P09,1,1,tsq03,0.048676,758.957333,481.204300,0.887234,549.213206,0.065676
P09,1,1,tsq03,1.001586,1290.808320,618.206760,0.246362,612.541799,0.065919
P09,1,1,tsq03,1.313867,1064.083200,49.169700,0.131222,495.947596,0.065691
P09,1,1,tsq03,1.510780,570.862776,101.108435,1.675710,818.463201,0.016513
P09,1,1,tsq03,3.203003,1388.208000,143.872863,0.936324,671.961671,0.082139
P09,1,1,tsq03,4.221466,1008.406800,698.204475,0.131567,454.839684,0.049206
P09,1,1,tsq03,4.402239,761.199771,1080.000000,0.229956,741.481133,0.049264
P09,1,1,tsq03,4.681459,1014.667758,383.187077,1.675731,295.283180,0.049246
P09,1,1,tsq03,6.406436,892.708800,114.266700,0.065789,333.853378,0.032824
P09,1,1,tsq03,6.505049,558.871360,117.528840,0.492864,622.335955,0.065646
P09,1,1,tsq03,7.063559,1180.313600,150.869250,0.394272,332.252004,0.032868
P09,1,1,tsq03,7.490699,1512.533333,146.238600,0.147891,1285.242718,0.082100
P09,1,1,tsq03,7.720690,342.320291,677.699116,0.903567,1165.603033,0.098625
P09,1,1,tsq03,8.722882,1507.873152,688.513824,0.410656,415.404404,0.032871
P09,1,1,tsq03,9.166409,1108.777600,573.259500,0.098529,749.626882,0.065794
P09,1,1,tsq03,9.330732,1828.368000,363.187800,0.032974,90.895978,0.016258
P09,1,1,tsq03,9.379964,1748.112000,405.861600,0.147909,521.653855,0.065682
P09,1,1,tsq03,9.593555,1545.220800,886.442400,0.032908,48.587202,0.016388
P09,1,1,tsq03,9.642851,1565.328000,842.211000,0.016453,0.000000,0.016388
P10,1,1,tsa01,0.049300,849.322667,771.973500,0.887012,446.689630,0.032898
P10,1,1,tsa01,0.969210,1229.452800,537.382989,0.312172,329.926956,0.032846
P10,1,1,tsa01,1.314228,1043.186954,809.700508,0.213600,358.269394,0.032953
P10,1,1,tsa01,1.560781,808.037760,1080.000000,0.246388,296.977623,0.049230
P10,1,1,tsa01,1.856399,870.229120,789.607260,0.492825,459.825009,0.065717
P10,1,1,tsa01,2.414941,1262.931840,550.392686,0.574934,639.754531,0.065678
P10,1,1,tsa01,3.055553,759.301745,944.908323,0.722993,308.417866,0.049161
P10,1,1,tsa01,3.827707,1064.501462,900.470576,0.952863,419.700403,0.032854
P10,1,1,tsa01,4.813424,655.960615,996.610085,0.427164,738.699918,0.065671
P10,1,1,tsa01,5.306259,1259.594182,570.811909,1.084421,730.781205,0.082049
P10,1,1,tsa01,6.472729,664.763958,995.333021,0.936405,757.068373,0.082083
P10,1,1,tsa01,7.491217,1254.320607,520.385152,0.952888,1068.529757,0.082086
P10,1,1,tsa01,8.526191,344.053029,1080.000000,0.344997,500.587410,0.082125
P10,1,1,tsa01,8.953313,832.440491,970.157197,2.086491,0.000000,0.082125
P10,1,1,tsa02,0.049318,972.838691,559.040400,0.180664,511.277053,0.049341
P10,1,1,tsa02,0.279323,481.255200,418.506075,0.525664,486.124722,0.065758
P10,1,1,tsa02,0.870745,675.473113,864.147913,0.377812,801.068899,0.082131
P10,1,1,tsa02,1.330688,1472.530596,944.215064,0.870795,823.400217,0.082125
P10,1,1,tsa02,2.283608,654.794984,1040.632832,0.607815,653.665289,0.049188
P10,1,1,tsa02,2.940611,529.968800,398.996850,0.591455,1078.084343,0.098602
P10,1,1,tsa02,3.630668,1481.156023,906.450017,0.574980,0.000000,0.098602
P10,1,1,tsa03,0.049332,1195.530735,558.873697,0.509221,801.438196,0.082213
P10,1,1,tsa03,0.640766,402.146160,672.205500,0.657065,491.415770,0.016574
P10,1,1,tsa03,1.314405,676.359771,1080.000000,0.229846,839.904172,0.082253
P10,1,1,tsa03,1.626504,1399.864000,653.408100,0.295617,982.076118,0.082195
P10,1,1,tsa03,2.004316,417.888000,639.385400,0.443531,0.000000,0.082195
P10,1,1,tsq01,0.049279,867.573186,691.996966,0.952799,258.505882,0.032919
P10,1,1,tsq01,1.034997,957.009000,449.455162,0.262779,691.544836,0.065761
P10,1,1,tsq01,1.363537,1424.128000,959.390550,0.197120,428.676667,0.049321
P10,1,1,tsq01,1.609978,1005.428800,867.441300,0.295704,504.668389,0.049343
P10,1,1,tsq01,1.955025,501.391200,892.665900,0.197042,730.025605,0.082101
P10,1,1,tsq01,2.234168,614.952320,171.527040,0.246426,497.487626,0.065660
P10,1,1,tsq01,2.546254,1105.364160,87.919830,0.328693,556.204695,0.065655
P10,1,1,tsq01,2.940602,554.086857,161.791329,0.690080,546.450083,0.049187
P10,1,1,tsq01,3.679869,1093.510629,74.443243,0.230081,443.864318,0.049341
P10,1,1,tsq01,3.959291,1537.198255,61.920327,0.180528,1023.924022,0.098705
P10,1,1,tsq01,4.238524,742.467200,707.538600,0.197108,446.141688,0.016350
P10,1,1,tsq01,4.451982,678.842597,265.956993,1.002290,542.981856,0.065545
P10,1,1,tsq01,5.519817,1204.747569,130.852385,0.427260,457.984012,0.082121
P10,1,1,tsq01,6.029198,754.147600,212.761013,0.788606,448.029548,0.049114
P10,1,1,tsq01,6.866918,790.672582,659.299255,0.180809,523.817938,0.049357
P10,1,1,tsq01,7.097084,586.515291,176.904154,0.854168,516.781249,0.065760
P10,1,1,tsq01,8.017012,1097.998080,103.092120,0.246340,361.282650,0.032923
P10,1,1,tsq01,8.296275,1457.371800,140.182312,0.262943,372.987332,0.032716
P10,1,1,tsq01,8.591934,1095.397714,230.150700,0.230045,427.699159,0.032805
P10,1,1,tsq01,8.854784,668.660114,201.487286,1.034946,968.811340,0.065843
P10,1,1,tsq01,9.955573,1635.179520,134.886600,0.164174,1090.452757,0.082232
P10,1,1,tsq01,10.201979,837.221854,878.089654,0.673502,502.913517,0.049324
P10,1,1,tsq01,10.924805,862.460800,375.809850,0.197134,411.478777,0.032880
P10,1,1,tsq01,11.154819,1239.840000,539.821200,0.147834,420.080138,0.082157
P10,1,1,tsq01,11.384810,1030.683820,904.130155,0.804868,250.878350,0.279345
P10,1,1,tsq01,12.469023,779.894682,910.820065,0.558505,393.782431,0.065784
P10,1,1,tsq01,13.093312,907.350982,538.235182,0.180686,0.000000,0.065784
P10,1,1,tsq02,0.049394,987.908894,431.698553,0.492844,355.966897,0.032846
P10,1,1,tsq02,0.575084,1082.992457,88.665686,0.114976,556.062026,0.049350
P10,1,1,tsq02,0.739410,586.968758,339.993095,0.312109,815.000058,0.082126
P10,1,1,tsq02,1.133645,1401.160457,376.283186,0.229967,432.767408,0.032855
P10,1,1,tsq02,1.396467,1078.948800,665.190225,0.131651,665.534889,0.065506
P10,1,1,tsq02,1.593624,618.316343,184.821171,0.345086,523.250958,0.049301
P10,1,1,tsq02,1.988011,1137.288000,118.038060,0.164169,466.179076,0.049247
P10,1,1,tsq02,2.201427,1603.084800,99.162900,0.032969,945.075325,0.098550
P10,1,1,tsq02,2.332946,805.734400,606.508650,0.197224,272.382547,0.016304
P10,1,1,tsq02,2.546474,1075.440000,568.414800,0.016494,0.000000,0.016304
P10,1,1,tsq03,0.049276,994.192985,497.951031,0.427060,389.432781,0.032821
P10,1,1,tsq03,0.509157,1057.287138,113.663354,0.213606,414.681389,0.049318
P10,1,1,tsq03,0.772081,745.608320,387.190260,0.492812,525.633308,0.049263
P10,1,1,tsq03,1.314156,1234.608993,579.982159,0.476479,0.000000,0.049263
P11,1,1,tsa01,0.049213,1073.111870,544.738281,0.607914,439.422255,0.032838
P11,1,1,tsa01,0.689965,692.992457,765.194966,0.575037,546.852845,0.016409
P11,1,1,tsa01,1.281411,1176.623570,509.951982,1.100649,488.113694,0.032864
P11,1,1,tsa01,2.414924,1440.598491,99.376509,0.574993,1021.748162,0.279329
P11,1,1,tsa01,3.269246,682.673280,784.590840,0.246393,364.788236,0.016410
P11,1,1,tsa01,3.532049,1045.966255,751.595809,0.722859,372.732696,0.032863
P11,1,1,tsa01,4.287771,677.021236,698.593582,0.361393,526.978629,0.049295
P11,1,1,tsa01,4.698459,1165.299284,500.373947,0.624323,659.973501,0.065702
P11,1,1,tsa01,5.388484,849.706729,1080.000000,0.279146,0.000000,0.065702
P11,1,1,tsa02,0.049256,933.792000,525.518550,0.344955,521.538831,0.049304
P11,1,1,tsa02,0.443515,495.840778,242.319892,0.772216,560.267775,0.065685
P11,1,1,tsa02,1.281416,688.712800,768.343050,0.394272,682.545268,0.065687
P11,1,1,tsa02,1.741375,1342.268434,571.535846,0.574975,895.987322,0.065810
P11,1,1,tsa02,2.382160,495.978000,277.281225,0.262846,812.867251,0.082089
P11,1,1,tsa02,2.727095,624.023834,1080.000000,0.476552,783.131474,0.065579
P11,1,1,tsa02,3.269226,355.436800,344.367000,0.049299,0.000000,0.065579
P11,1,1,tsa03,0.049183,914.854800,399.454875,0.131447,413.050782,0.213577
P11,1,1,tsa03,0.394207,1255.889280,632.492280,0.164288,908.228775,0.098550
P11,1,1,tsa03,0.657045,350.337600,562.809700,0.887122,930.523326,0.082147
P11,1,1,tsa03,1.626314,1280.854841,566.174731,0.476459,619.584985,0.049175
P11,1,1,tsa03,2.151948,661.329600,557.570700,0.197193,573.408153,0.065763
P11,1,1,tsa03,2.414904,897.686400,1080.000000,0.377715,27.580800,0.016513
P11,1,1,tsa03,2.809132,870.105600,1080.000000,0.016325,0.000000,0.016513
P11,1,1,tsq01,0.049482,829.424528,110.969004,1.691899,125.994964,0.065698
P11,1,1,tsq01,1.807079,740.161200,22.048875,0.131494,184.435303,0.016353
P11,1,1,tsq01,1.954926,809.582400,192.920400,0.032944,0.000000,0.016353
P11,1,1,tsq02,0.032873,272.626133,364.985400,0.312020,288.571239,0.016471
P11,1,1,tsq02,0.361364,342.326400,84.958200,0.016408,1141.566467,0.098485
P11,1,1,tsq02,0.476257,961.478044,1044.033400,0.443753,1025.026660,0.082144
P11,1,1,tsq02,1.002154,503.746226,126.884974,0.377756,461.749950,0.016441
P11,1,1,tsq02,1.396351,964.693611,99.672386,1.199302,187.007575,0.016390
P11,1,1,tsq02,2.612043,779.358000,124.623225,0.131435,229.130363,0.032837
P11,1,1,tsq02,2.776315,847.299840,343.448794,0.575081,338.564155,0.049225
P11,1,1,tsq02,3.400621,621.926604,90.797668,0.772073,519.338673,0.049319
P11,1,1,tsq02,4.222013,1111.534044,263.994700,0.887135,241.633731,0.065751
P11,1,1,tsq02,5.174899,892.745891,366.554945,0.361345,408.839225,0.016524
P11,1,1,tsq02,5.552768,490.126400,295.512300,0.689955,822.793204,0.065712
P11,1,1,tsq02,6.308435,1287.549893,92.770024,0.903569,315.571382,0.049260
P11,1,1,tsq02,7.261264,976.547421,39.265262,0.476544,517.001862,0.032771
P11,1,1,tsq02,7.770579,906.207827,551.459822,0.607759,317.363445,0.032903
P11,1,1,tsq02,8.411241,604.824282,452.023835,0.558553,0.000000,0.032903
P11,1,1,tsq03,0.049308,931.620480,393.064380,0.164313,252.465047,0.032866
P11,1,1,tsq03,0.246487,791.181059,183.265978,1.823539,331.166099,0.049289
P11,1,1,tsq03,2.119315,744.503040,511.125930,0.328525,592.318342,0.065742
P11,1,1,tsq03,2.513582,1164.476983,93.438360,0.575025,0.000000,0.065742
P12,1,1,tsa01,0.049450,897.072000,780.473419,1.577075,421.157821,0.065778
P12,1,1,tsa01,1.692303,601.001506,1080.000000,1.675474,788.850875,0.345230
P12,1,1,tsa01,3.713007,1179.920000,544.146400,0.443339,48.233014,0.016439
P12,1,1,tsa01,4.172785,1225.891200,558.743400,0.016789,0.000000,0.016439
P12,1,1,tsa02,0.049194,1360.131692,876.642023,0.427045,697.055091,0.082216
P12,1,1,tsa02,0.558455,665.767771,937.834714,0.345011,568.123276,0.065684
P12,1,1,tsa02,0.969150,501.571765,393.956301,1.396322,1050.691661,0.361535
P12,1,1,tsa02,2.727007,1425.178311,894.859400,0.443520,546.156144,0.065796
P12,1,1,tsa02,3.236323,911.359771,1080.000000,0.689906,557.482589,0.065750
P12,1,1,tsa02,3.991979,1432.517843,882.057835,0.378137,755.433889,0.065411
P12,1,1,tsa02,4.435527,680.356174,952.294461,0.377767,584.928930,0.065697
P12,1,1,tsa02,4.878991,489.252571,399.464229,0.345090,1111.489655,0.082149
P12,1,1,tsa02,5.306230,1491.926756,879.103400,0.443492,1202.666195,0.098538
P12,1,1,tsa02,5.848260,413.986800,345.763519,0.525762,0.000000,0.098538
P12,1,1,tsa03,0.049239,796.824686,648.569700,0.230165,435.383917,0.032672
P12,1,1,tsa03,0.312076,1231.224960,677.819610,0.328737,828.713545,0.065604
P12,1,1,tsa03,0.706417,402.562255,686.998923,0.722788,891.389532,0.082132
P12,1,1,tsa03,1.511337,1293.378783,655.042539,0.378010,1010.907740,0.082162
P12,1,1,tsa03,1.971509,305.220185,868.296012,0.854157,986.089022,0.082213
P12,1,1,tsa03,2.907879,1266.070060,646.622655,0.772061,879.797092,0.082112
P12,1,1,tsa03,3.762052,389.094400,576.219420,0.985975,320.009738,0.016326
P12,1,1,tsa03,4.764353,381.009067,896.127000,0.147961,839.598314,0.081960
P12,1,1,tsa03,4.994274,1180.079040,638.420760,0.492737,604.621361,0.394280
P12,1,1,tsa03,5.881291,767.072060,1080.000000,0.870760,440.687894,0.344970
P12,1,1,tsa03,7.097021,383.454968,863.104297,0.509361,117.428285,0.016443
P12,1,1,tsa03,7.622825,486.921600,807.570000,0.016377,0.000000,0.016443
P12,1,1,tsq01,0.032871,683.591564,457.729429,0.903622,513.476652,0.016314
P12,1,1,tsq01,0.952807,1186.378880,561.956040,0.492890,511.745814,0.082307
P12,1,1,tsq01,1.528004,725.762688,784.928016,0.410528,478.652731,0.065872
P12,1,1,tsq01,2.004404,252.402514,855.910993,0.459982,869.161670,0.081939
P12,1,1,tsq01,2.546325,785.962929,169.794900,2.135858,547.006823,0.032746
P12,1,1,tsq01,4.714929,1257.778503,446.573745,1.659360,772.055386,0.049113
P12,1,1,tsq01,6.423402,625.984413,890.314374,1.018664,397.839270,0.065703
P12,1,1,tsq01,7.507769,983.035964,714.842795,1.445697,275.532984,0.032849
P12,1,1,tsq01,8.986315,727.549600,818.018100,0.197206,589.543066,0.065654
P12,1,1,tsq01,9.249175,925.427782,262.675636,0.180631,535.043993,0.016614
P12,1,1,tsq01,9.446420,1457.825600,315.822960,0.492603,547.237353,0.049483
P12,1,1,tsq01,9.988506,1060.866383,692.508638,0.772145,471.015339,0.065956
P12,1,1,tsq01,10.826607,793.086821,1080.000000,0.311649,576.897127,0.049447
P12,1,1,tsq01,11.187703,1105.213619,594.832856,0.706307,0.000000,0.049447
P12,1,1,tsq02,0.049140,862.788419,254.166286,3.105090,585.618736,0.032947
P12,1,1,tsq02,3.187177,1363.929600,557.162690,0.476168,355.563253,0.016630
P12,1,1,tsq02,3.679975,1472.882244,895.621769,1.265003,845.135839,0.082006
P12,1,1,tsq02,5.026984,627.748114,893.921979,0.460060,876.122782,0.065858
P12,1,1,tsq02,5.552902,1433.431200,549.733230,0.328333,341.455332,0.032810
P12,1,1,tsq02,5.914045,1514.219200,881.493750,0.197161,756.753478,0.065819
P12,1,1,tsq02,6.177025,763.839400,979.503862,0.788483,0.000000,0.065819
P12,1,1,tsq03,0.049154,804.032853,614.123640,0.739406,389.114861,0.049368
P12,1,1,tsq03,0.837928,1182.097634,522.050860,0.772109,811.322244,0.065529
P12,1,1,tsq03,1.675566,408.735360,767.315160,0.492970,479.139967,0.049224
P12,1,1,tsq03,2.217760,877.120582,666.367691,0.542071,416.199965,0.049272
P12,1,1,tsq03,2.809103,824.190080,1079.188200,0.246504,460.546199,0.049369
P12,1,1,tsq03,3.104976,944.171520,634.545360,0.082053,0.000000,0.049369
P13,1,1,tsa01,0.049299,749.998660,959.069847,2.119176,0.000000,0.000000
P13,1,1,tsa02,0.049329,1490.877785,860.881708,0.213566,491.326380,0.065610
P13,1,1,tsa02,0.328505,1051.117867,1080.000000,0.147832,205.836944,0.032936
P13,1,1,tsa02,0.509273,845.280923,1080.000000,0.854257,0.000000,0.032936
P13,1,1,tsa03,0.049299,1053.993600,341.922600,0.016418,207.745110,0.016437
P13,1,1,tsa03,0.082154,892.931200,473.135914,0.344987,421.822671,0.082114
P13,1,1,tsa03,0.509255,766.569284,70.684635,1.495001,636.485521,0.049248
P13,1,1,tsa03,2.053504,1094.684872,616.078052,1.757832,574.522640,0.082112
P13,1,1,tsa03,3.893448,526.233796,699.382543,1.100653,421.677427,0.016468
P13,1,1,tsa03,5.010569,344.733924,1080.000000,0.607775,624.681600,0.082328
P13,1,1,tsa03,5.700672,797.913600,650.052000,0.032689,0.000000,0.082328
P13,1,1,tsq01,0.049270,962.520000,341.482500,0.262845,277.755161,0.049225
P13,1,1,tsq01,0.361340,840.672269,91.880697,2.037212,290.544370,0.065672
P13,1,1,tsq01,2.464224,815.940000,381.370500,0.197170,367.065965,0.032794
P13,1,1,tsq01,2.694188,670.512600,718.399125,0.262828,406.009200,0.065757
P13,1,1,tsq01,3.022773,1075.443050,747.976155,1.757816,421.653148,0.016351
P13,1,1,tsq01,4.796940,1289.274057,384.564986,0.689981,469.519722,0.049324
P13,1,1,tsq01,5.536245,1593.637333,742.072700,0.887115,532.502137,0.032795
P13,1,1,tsq01,6.456155,1098.689561,938.503932,0.952909,716.431186,0.065702
P13,1,1,tsq01,7.474766,523.840800,510.926400,0.197084,286.410475,0.016447
P13,1,1,tsq01,7.688297,410.281846,247.990431,0.213654,336.953669,0.049192
P13,1,1,tsq01,7.951143,735.041179,337.818884,0.312201,268.926399,0.049249
P13,1,1,tsq01,8.312593,889.130764,117.415145,1.084306,192.366087,0.049290
P13,1,1,tsq01,9.446189,929.251200,305.550900,0.032947,441.764744,0.328428
P13,1,1,tsq01,9.807564,930.014798,747.314984,3.762053,681.785951,0.328617
P13,1,1,tsq01,13.898234,1610.534400,705.780000,0.032884,342.415098,0.032936
P13,1,1,tsq01,13.964054,1608.986667,363.368400,0.147710,911.133109,0.082215
P13,1,1,tsq01,14.193979,945.927385,988.281138,0.903542,0.000000,0.082215
P13,1,1,tsq02,0.049201,1016.502000,364.652550,0.131466,460.002746,0.065698
P13,1,1,tsq02,0.246365,624.798494,123.466129,0.837783,271.969383,0.032932
P13,1,1,tsq02,1.117080,354.210880,150.846570,0.985673,400.059339,0.032787
P13,1,1,tsq02,2.135540,594.442560,470.746890,0.328608,251.367753,0.016504
P13,1,1,tsq02,2.480652,840.353006,522.841037,1.149950,547.970726,0.032830
P13,1,1,tsq02,3.663432,1378.338432,418.708440,0.821419,494.738098,0.344920
P13,1,1,tsq02,4.829771,1599.311213,861.355948,1.002178,663.415508,0.049295
P13,1,1,tsq02,5.881244,943.383600,761.962275,0.131373,360.899156,0.032897
